node_id, twitternum, twitterhandle, trumporhillary, lastlocation, pagerank, numtweets
2257, 137089082, corydtweets, 1, Texas, 2.16807264157e-05, 2.0
2258, 38611008, gatorboy, 0, California, 1.78619515905e-05, 23.0
2259, 21743685, militaryrosary, 3, Tennessee, 9.02384620713e-06, 6.0
2260, 14242376, dcdude1776, 7, None, 8.28315814846e-06, 7.0
2261, 3132071526, beorn2000, 7, None, 3.82371387907e-06, 3.0
2262, 64249447, roadrunneri80, 7, California, 4.2558669753e-06, 31.0
2263, 311440494, ctbellows, 7, Texas, 5.78831900547e-06, 1.0
2264, 2195436055, _bottomlineguy_, 7, None, 6.89676696937e-06, 1.0
2265, 307650704, grsvt81, 7, Colorado, 3.42790767422e-06, 4.0
2266, 3213326490, samepagenation, 3, None, 7.31090109661e-06, 1.0
2267, 491850402, flight2806, 3, New York, 1.19244376487e-05, 3.0
2268, 15729324, wombat_socho, 7, Nevada, 5.44224206317e-06, 1.0
2269, 27957962, brainlemon, 7, None, 2.96678677504e-05, 2.0
2270, 2609979854, faithnguns, 7, Texas, 2.31972747354e-05, 1.0
2271, 22291695, delilahmused, 0, Oregon, 4.02815889437e-06, 1.0
2272, 154253584, strokesofcandor, 7, None, 2.22260193156e-05, 3.0
2273, 529710876, mccountchill, 7, Massachusetts, 1.51743344469e-05, 7.0
2274, 20527921, denniswalkerjr, 7, Pennsylvania, 2.10846349009e-05, 3.0
2275, 2355517495, voteshelbymood, 7, North Carolina, 1.79278598724e-05, 2.0
2276, 49702710, angelaisms, 7, None, 2.68464631081e-05, 3.0
2277, 419084104, davidbcollum, 0, None, 4.94322316783e-05, 3.0
2278, 2756581260, aggierican, 7, None, 6.49940612984e-05, 1.0
2279, 413505368, crankytrex, 7, None, 1.78073265476e-05, 1.0
2280, 205279606, realjennya, 7, None, 4.96303002372e-06, 1.0
2281, 48908152, uumtierney, 7, Ohio, 2.47696325416e-06, 1.0
2282, 41828169, badchurchlady, 7, Ohio, 1.53699209944e-05, 1.0
2283, 201906207, fronterasdesk, 1, None, 2.65196867287e-05, 3.0
2284, 1905463046, prof_mpastor, 7, California, 1.20665514875e-05, 3.0
2285, 1005164587, kentdmenge, 1, Colorado, 3.77236742688e-06, 5.0
2286, 14188527, jackmjenkins, 7, Washington DC, 2.61037504487e-05, 4.0
2287, 196697157, newamericanecon, 7, None, 1.65858719895e-05, 15.0
2288, 338374151, avivash, 1, Washington DC, 2.41056947745e-05, 1.0
2289, 234186830, heidiprzybyla, 3, Washington DC, 2.89320195732e-05, 15.0
2290, 234213987, jesseself720, 2, Illinois, 3.74384561842e-05, 10.0
2291, 295711337, david_j_bier, 7, Washington DC, 2.10334799196e-05, 23.0
2292, 14933101, gsiskind, 1, Tennessee, 3.99322125891e-05, 17.0
2293, 456570009, cmsnewyork, 7, New York, 1.19624946062e-05, 8.0
2294, 78693573, acaldwellap, 3, Washington DC, 2.76171703189e-05, 12.0
2295, 1289321652, shobawadhia, 1, Pennsylvania, 1.52977469514e-05, 10.0
2296, 1447540412, mattkolodziej, 7, New York, 8.41187689498e-06, 6.0
2297, 990368971, ghuangwa, 1, None, 1.23523336297e-05, 6.0
2298, 45421005, migrationpolicy, 7, Washington DC, 4.35762578582e-05, 8.0
2299, 852096720, tomjawetz, 7, Washington DC, 1.72173050372e-05, 19.0
2300, 853229442, bungarsargon, 7, None, 1.20473940953e-05, 2.0
2301, 344056011, davidcookmartin, 7, None, 2.35971593607e-05, 4.0
2302, 241931897, grace_meng, 7, California, 2.25696206626e-05, 2.0
2303, 317447400, matt__graham, 7, Connecticut, 2.85983454069e-05, 3.0
2304, 374277869, harrysteindc, 5, None, 1.92196837196e-05, 2.0
2305, 14981364, ndn_npi, 1, None, 1.09645514846e-05, 17.0
2306, 2811899132, michelejawando, 1, New York, 1.826017038e-05, 1.0
2307, 128301312, demjournal, 7, Washington DC, 2.13751098721e-05, 1.0
2308, 240850694, tomnassif, 7, California, 5.33685996761e-06, 2.0
2309, 336283404, deandechiaro, 3, Washington DC, 1.19085214811e-05, 11.0
2310, 1163723022, unlawfulentries, 1, New York, 8.05502886584e-06, 19.0
2311, 19574037, sayubhojwani, 1, New York, 1.13830159679e-05, 4.0
2312, 239935774, csii_usc, 7, California, 2.84728842013e-05, 2.0
2313, 186579768, merhoffman, 7, Texas, 1.18600849066e-05, 1.0
2314, 54793020, law_immigration, 1, Texas, 3.88784980195e-05, 6.0
2315, 516982085, amhindc, 1, Washington DC, 9.43175252364e-06, 3.0
2316, 59491152, crimmigration, 7, Colorado, 6.27393807213e-05, 19.0
2317, 174814556, asylumist, 7, Washington DC, 5.16005761264e-06, 2.0
2318, 2202449772, j_gelatt, 7, Washington DC, 8.95488118997e-06, 4.0
2319, 69995377, newman_chris, 7, California, 4.87297307183e-05, 49.0
2320, 18794365, itseddie, 1, Michigan, 1.70113289158e-05, 3.0
2321, 265063846, editormikeo, 1, None, 2.50220645687e-05, 5.0
2322, 544659399, bbbimmigration, 7, None, 4.60517016871e-05, 7.0
2323, 33653195, ericawerner, 3, Washington DC, 2.45373012953e-05, 14.0
2324, 17426380, gebemartinez, 3, Virginia, 2.23389060489e-05, 20.0
2325, 422863622, meganehorn, 5, None, 5.15389871235e-06, 1.0
2326, 309656371, prof_erikalee, 7, Minnesota, 2.37876298802e-05, 14.0
2327, 1289403361, menchaut, 7, None, 7.81597891018e-06, 1.0
2328, 2821330426, jleesoc, 7, California, 2.80741633059e-05, 1.0
2329, 4627222575, 3rdcrusades, 0, None, 6.87673817103e-06, 1.0
2330, 3268257942, maledictusule, 0, None, 2.39601043649e-06, 11.0
2331, 2971545525, realdallasdavis, 0, None, 5.87207126744e-06, 2.0
2332, 3609442582, mrcoolmug, 0, Alabama, 1.39962139865e-05, 2.0
2333, 714862668155367426, francisdominicu, 4, None, 1.53384085253e-05, 4.0
2334, 216427165, spiritsplice, 0, None, 1.39438275333e-05, 2.0
2335, 702273023903010816, soleepatriot, 0, None, 1.24315292511e-05, 52.0
2336, 287871693, napoleonlegal, 0, None, 4.36088522172e-05, 4.0
2337, 2907104026, maldoduardo, 0, None, 1.4506132617e-05, 11.0
2338, 3692432178, fuzzycatepillar, 0, None, 2.92912927553e-05, 4.0
2339, 2717793096, livinsports, 0, None, 7.40394783521e-06, 3.0
2340, 3164877658, awyattman88, 7, None, 1.0285339511e-05, 5.0
2341, 4890513775, thetrumpfound, 0, New York, 2.39601043649e-06, 26.0
2342, 705145621779341312, thisworldofus, 0, None, 5.67441883073e-06, 4.0
2343, 4502064200, wlmcom, 0, None, 1.71086669312e-05, 2.0
2344, 2681093308, nick_pap03, 0, None, 2.39601043649e-06, 1.0
2345, 3424521514, realvivaeuropa, 7, None, 1.04339512295e-05, 2.0
2346, 3483905425, penelopeheilman, 0, None, 2.39601043649e-06, 6.0
2347, 633150966, realgenseric, 7, None, 1.10626546364e-05, 5.0
2348, 8797722, tmoody, 0, None, 3.48677287868e-05, 35.0
2349, 702152483477573633, volkischpagan, 7, None, 2.39601043649e-06, 1.0
2350, 3386144187, lisa30092, 0, None, 5.89657107645e-06, 1.0
2351, 720424925681438722, eileendefreest, 1, None, 7.90357364842e-05, 14.0
2352, 15386626, pooter03, 7, None, 5.42067968879e-06, 3.0
2353, 28278801, carolwalden, 1, None, 2.22679964975e-05, 5.0
2354, 4029634104, kvetcherntherye, 3, Texas, 8.47395932929e-06, 1.0
2355, 43790923, theoriginaltko, 3, None, 2.34734898001e-05, 21.0
2356, 3235143758, bludrone, 7, Florida, 1.13083059555e-05, 3.0
2357, 3535592056, lampersmichael, 7, None, 7.79816106086e-06, 12.0
2358, 44020361, lmplusg, 1, Ohio, 1.19135415355e-05, 1.0
2359, 821387408, leeladaou, 1, New York, 2.48491435548e-05, 3.0
2360, 1069992097, dbanderson1, 7, Washington DC, 3.53894536422e-05, 4.0
2361, 48246434, danielmhenry, 1, Idaho, 1.32511641814e-05, 2.0
2362, 920133836, 4jk0, 1, Washington, 5.23763599379e-06, 7.0
2363, 80992470, loverain6, 3, Illinois, 9.24388160843e-06, 2.0
2364, 333141226, wfowen, 7, California, 8.27223537444e-06, 1.0
2365, 88860908, archivist1000, 0, None, 1.82284186599e-05, 44.0
2366, 235167475, danbethyname, 7, None, 1.6544766289e-05, 5.0
2367, 21061888, julyjane, 5, Connecticut, 7.56871927132e-06, 16.0
2368, 2331046164, bananaslola, 1, Nevada, 9.10406907223e-06, 1.0
2369, 16564503, marcyrw, 1, None, 1.83837256159e-05, 29.0
2370, 8014632, prosediva, 3, None, 1.98922443343e-05, 2.0
2371, 41802997, nuthanshetty, 5, None, 2.62321473725e-05, 2.0
2372, 732908284873723904, muslimomma1, 7, None, 3.83522036683e-05, 16.0
2373, 715641557194567680, ralfoo7, 1, None, 2.63707954276e-05, 140.0
2374, 1168572306, dmpace1, 1, None, 1.48657182424e-05, 3.0
2375, 55525273, mccosha, 1, None, 5.19495506426e-06, 20.0
2376, 608137131, drmatthewtaylor, 1, None, 1.18356317175e-05, 4.0
2377, 3394434993, murderpetewrote, 2, New York, 9.53000060484e-06, 1.0
2378, 398959859, antoneugenia, 1, Florida, 3.23378655367e-05, 2.0
2379, 287105982, muvipsycanalyst, 5, Tennessee, 8.2096713755e-06, 3.0
2380, 566418367, jmkramer65, 1, New York, 5.13469288976e-06, 1.0
2381, 1879298496, restlessnews, 5, None, 9.6042932141e-06, 2.0
2382, 710936355514269696, truedoriangrey, 1, Florida, 1.7736212641e-05, 5.0
2383, 3397744085, johnnymiles62, 7, Florida, 3.12483298309e-06, 1.0
2384, 200571682, 228pisces, 1, New York, 2.51413420292e-05, 3.0
2385, 50101843, tamjomi, 5, Pennsylvania, 1.70207802163e-05, 50.0
2386, 36047098, davidmwessel, 3, Washington DC, 4.12392719554e-05, 2.0
2387, 131402034, thecity2, 7, None, 1.20052277556e-05, 1.0
2388, 90573676, jerrysaltz, 3, New York, 1.1439380702e-05, 8.0
2389, 73206956, chefjoseandres, 3, Washington DC, 2.0182446529e-05, 5.0
2390, 22370581, stangreenberg, 7, None, 1.75275918028e-05, 1.0
2391, 16556523, tedfrank, 0, None, 1.7890950915e-05, 2.0
2392, 116630713, monkeycageblog, 7, None, 3.49015245176e-05, 8.0
2393, 24619328, dkelections, 7, New York, 1.09386903952e-05, 2.0
2394, 32353291, econus, 1, Washington, 1.56798278458e-05, 5.0
2395, 71643224, conradhackett, 7, Washington DC, 3.11111802362e-05, 1.0
2396, 14765585, robneyer, 7, None, 1.7439911594e-05, 2.0
2397, 14325872, gastrodamus, 2, New York, 4.53505283332e-06, 1.0
2398, 1422311, peterrojas, 7, California, 1.26306516813e-05, 1.0
2399, 14955722, kcstar, 1, Missouri, 2.92162162185e-05, 11.0
2400, 543733563, esoltas, 7, New Jersey, 2.17634043087e-05, 1.0
2401, 16955870, upshotnyt, 7, New York, 2.63334514583e-05, 6.0
2402, 29417304, deray, 7, None, 6.38240190249e-05, 1.0
2403, 20954885, sovernnation, 3, California, 2.92815190119e-05, 10.0
2404, 808108063, electproject, 7, Florida, 1.80629009077e-05, 10.0
2405, 24789175, jamesfallows, 0, None, 3.71087826593e-05, 6.0
2406, 188466931, rand_alp, 7, California, 2.37361012794e-06, 1.0
2407, 12011422, brianlehrer, 7, New York, 2.31033024709e-05, 10.0
2408, 1219579814, jamessurowiecki, 7, New York, 2.07825817727e-05, 14.0
2409, 117100903, mwilstory, 7, Texas, 2.63822781433e-05, 1.0
2410, 12422582, spaydl, 3, None, 1.62551458363e-05, 1.0
2411, 314019215, pollsterpatrick, 3, New Jersey, 3.85408728446e-05, 1.0
2412, 21844854, jonathanalter, 3, None, 2.68613029983e-05, 6.0
2413, 16438494, politicalinsidr, 0, Georgia, 2.42073302273e-05, 12.0
2414, 260036406, politics1com, 0, None, 9.37678682514e-06, 41.0
2415, 14703188, postpolls, 7, Washington DC, 1.71428439465e-05, 6.0
2416, 185360823, mrwaltershapiro, 1, None, 5.1603438982e-05, 4.0
2417, 55338739, nycmayorsoffice, 7, New York, 3.28533529808e-05, 1.0
2418, 87271106, bcappelbaum, 0, Washington DC, 4.48791735223e-05, 6.0
2419, 14478046, raineytime, 1, None, 1.44017697071e-05, 1.0
2420, 62877804, brucefeiler, 1, None, 1.21142055322e-05, 2.0
2421, 70778344, conorsen, 7, Georgia, 1.5565396092e-05, 5.0
2422, 2303751216, fivethirtyeight, 7, New York, 1.42106471849e-05, 30.0
2423, 154138113, 62jerseygirl, 0, None, 2.37361012794e-06, 1.0
2424, 1014691, davidcho, 7, New York, 6.14699173663e-06, 1.0
2425, 217284148, austan_goolsbee, 0, Illinois, 2.66962906582e-05, 2.0
2426, 35115243, genevievewood, 7, Washington DC, 2.9431555343e-05, 1.0
2427, 252805688, kwingfieldajc, 7, Georgia, 3.19886936742e-05, 3.0
2428, 23136887, wesbury, 7, Illinois, 2.98297207834e-05, 1.0
2429, 1675907197, scottwrasmussen, 7, None, 8.45934047079e-06, 3.0
2430, 3087045099, realbphil, 3, Texas, 3.71528621312e-05, 12.0
2431, 161488059, claremontinst, 7, California, 7.81651180702e-06, 1.0
2432, 19686644, chuckplunkett, 1, Colorado, 2.15039806575e-05, 1.0
2433, 717340973752254464, amsacramone, 7, None, 5.51613645635e-06, 1.0
2434, 26267040, vickimckenna, 7, Wisconsin, 3.04957770929e-05, 11.0
2435, 80039905, gibsonradio, 3, Texas, 2.83755123337e-05, 4.0
2436, 151552315, deir_in_dc, 7, Washington DC, 7.74847554367e-05, 6.0
2437, 4377278475, skepticsauce, 3, None, 1.6150445724e-05, 1.0
2438, 215481888, bikelaine, 2, Minnesota, 7.17708463435e-06, 1.0
2439, 4452880461, jenniferjmcg, 2, Illinois, 2.00998262657e-05, 1.0
2440, 33261680, chelledaddy, 7, North Carolina, 3.09187447813e-06, 2.0
2441, 1580511860, warwomensrights, 7, None, 2.52224049121e-05, 7.0
2442, 2338844280, writer_yula, 7, None, 1.69640543751e-05, 2.0
2443, 748305534, anthrogirl73, 7, None, 1.98124680302e-05, 9.0
2444, 730739539568889856, curiousofmind, 2, Massachusetts, 1.34594500727e-05, 1.0
2445, 4865162375, notmeus, 2, None, 5.95477898008e-05, 2.0
2446, 361423497, iramiof, 2, Georgia, 5.12819202737e-06, 2.0
2447, 224302755, errol54, 2, Texas, 1.68800396281e-05, 3.0
2448, 59016368, taheati, 7, None, 1.32594405598e-05, 3.0
2449, 1582077440, seattlesoaker, 7, Washington, 1.68892097835e-05, 4.0
2450, 1398787255, khaldrogoooo, 2, New Mexico, 2.25562024056e-05, 3.0
2451, 234233031, hulazen, 2, Washington, 1.18842645884e-05, 22.0
2452, 707842448634982400, speechman71, 3, None, 6.55087656685e-06, 7.0
2453, 723020899989909504, madness_calls, 7, None, 3.09187447813e-06, 4.0
2454, 242930943, crowfreak, 2, Washington, 8.50964882564e-06, 5.0
2455, 19366171, mabardino, 7, None, 8.71783544781e-06, 3.0
2456, 1365557564, k_dani12, 5, Louisiana, 1.07053212597e-05, 1.0
2457, 2904314705, _kareema_j, 2, Louisiana, 1.72428744561e-05, 2.0
2458, 383385447, vampire1812, 7, Minnesota, 1.31008415504e-05, 2.0
2459, 60412782, cscollard, 1, None, 8.65384228594e-06, 2.0
2460, 1231077236, chrissturr, 7, Massachusetts, 1.43463987573e-05, 2.0
2461, 4848221069, donotwriteback1, 7, None, 8.8620078686e-06, 3.0
2462, 386832275, quequoi, 1, Illinois, 8.33477347245e-06, 1.0
2463, 48012219, vtlen, 2, Vermont, 1.02542967674e-05, 3.0
2464, 98992586, jimmy_dore, 7, California, 6.27839122282e-05, 1.0
2465, 16208846, dragontat2, 2, Washington, 9.4804177756e-06, 3.0
2466, 3439061, mattminerxvx, 2, New York, 1.57009731094e-05, 1.0
2467, 242157023, donaldjbigly, 5, None, 1.25658165559e-05, 2.0
2468, 14140899, shelhol, 2, None, 6.19660900925e-06, 1.0
2469, 3065364986, dnnlkp, 7, None, 3.09187447813e-06, 2.0
2470, 267509757, elliein3d, 2, None, 1.69130880311e-05, 1.0
